Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
09-OCT-2024,20MICRONS,274.25,270.80,0.0127,0.0338,0.0337,0.6438
09-OCT-2024,21STCENMGM,102.70,100.95,0.0172,0.0209,0.0208,0.3974
09-OCT-2024,360ONE,1010.00,976.65,0.0336,0.0233,0.0234,0.4471
09-OCT-2024,3IINFOLTD,30.44,30.14,0.0099,0.0299,0.0298,0.5693
09-OCT-2024,3MINDIA,34925.45,33924.20,0.0291,0.0180,0.0180,0.3439
09-OCT-2024,3PLAND,37.62,37.65,-0.0008,0.0341,0.0340,0.6496
09-OCT-2024,500009,56.52,54.14,0.0430,0.0372,0.0372,0.7107
09-OCT-2024,500012,93.45,89.77,0.0402,0.0287,0.0287,0.5483
09-OCT-2024,500014,7.25,7.26,-0.0014,0.0324,0.0323,0.6171
09-OCT-2024,500016,11.48,11.34,0.0123,0.0325,0.0324,0.6190
09-OCT-2024,500028,34.45,32.84,0.0479,0.0301,0.0302,0.5770
09-OCT-2024,500058,19.02,19.30,-0.0146,0.0298,0.0298,0.5693
09-OCT-2024,500068,18000.00,17728.95,0.0152,0.0192,0.0191,0.3649
09-OCT-2024,500069,500.00,510.65,-0.0211,0.0298,0.0298,0.5693
09-OCT-2024,500123,14223.45,14048.85,0.0124,0.0237,0.0237,0.4528
09-OCT-2024,500142,9.09,9.26,-0.0185,0.0444,0.0443,0.8464
09-OCT-2024,500143,196.05,195.90,0.0008,0.0346,0.0345,0.6591
09-OCT-2024,500147,5571.40,5625.75,-0.0097,0.0344,0.0344,0.6572
09-OCT-2024,500159,182.00,183.70,-0.0093,0.0258,0.0257,0.4910
09-OCT-2024,500166,268.20,262.70,0.0207,0.0249,0.0249,0.4757
09-OCT-2024,500168,1125.75,1108.85,0.0151,0.0125,0.0125,0.2388
09-OCT-2024,500170,37.72,36.66,0.0285,0.0315,0.0315,0.6018
09-OCT-2024,500192,3.01,3.01,0.0000,0.0297,0.0296,0.5655
09-OCT-2024,500202,9.98,10.44,-0.0451,0.0418,0.0418,0.7986
09-OCT-2024,500206,49.64,52.25,-0.0512,0.0401,0.0402,0.7680
09-OCT-2024,500213,619.05,598.75,0.0333,0.0281,0.0281,0.5368
09-OCT-2024,500220,178.40,166.80,0.0672,0.0344,0.0347,0.6629
09-OCT-2024,500239,26.37,26.43,-0.0023,0.0290,0.0289,0.5521
09-OCT-2024,500240,170.95,169.15,0.0106,0.0279,0.0278,0.5311
09-OCT-2024,500245,671.60,674.20,-0.0039,0.0248,0.0247,0.4719
09-OCT-2024,500246,160.70,160.70,0.0000,0.0355,0.0354,0.6763
09-OCT-2024,500248,7.34,7.20,0.0193,0.0342,0.0341,0.6515
09-OCT-2024,500264,160.65,162.55,-0.0118,0.0352,0.0351,0.6706
09-OCT-2024,500267,438.85,455.40,-0.0370,0.0296,0.0296,0.5655
09-OCT-2024,500270,187.60,184.05,0.0191,0.0288,0.0288,0.5502
09-OCT-2024,500277,9.51,9.97,-0.0472,0.0312,0.0313,0.5980
09-OCT-2024,500285,65.76,62.80,0.0461,0.0389,0.0390,0.7451
09-OCT-2024,500298,1541.05,1505.95,0.0230,0.0356,0.0355,0.6782
09-OCT-2024,500306,124.46,111.47,0.1102,0.0362,0.0369,0.7050
09-OCT-2024,500307,418.30,417.20,0.0026,0.0133,0.0133,0.2541
09-OCT-2024,500319,129.25,123.60,0.0447,0.0343,0.0344,0.6572
09-OCT-2024,500322,159.95,157.05,0.0183,0.0274,0.0273,0.5216
09-OCT-2024,500346,57.49,55.59,0.0336,0.0322,0.0322,0.6152
09-OCT-2024,500357,17.00,17.35,-0.0204,0.0308,0.0307,0.5865
09-OCT-2024,500360,141.65,142.85,-0.0084,0.0347,0.0347,0.6629
09-OCT-2024,500365,51.06,51.62,-0.0109,0.0289,0.0288,0.5502
09-OCT-2024,500370,57.10,55.12,0.0353,0.0339,0.0339,0.6477
09-OCT-2024,500388,40.76,38.82,0.0488,0.0342,0.0343,0.6553
09-OCT-2024,500389,13.87,13.60,0.0197,0.0175,0.0176,0.3362
09-OCT-2024,500414,124.00,125.65,-0.0132,0.0267,0.0266,0.5082
09-OCT-2024,500421,17.30,16.98,0.0187,0.0267,0.0267,0.5101
09-OCT-2024,500422,44.87,45.04,-0.0038,0.0384,0.0383,0.7317
09-OCT-2024,500426,3.26,3.43,-0.0508,0.0328,0.0329,0.6286
09-OCT-2024,500449,44.49,43.57,0.0209,0.0327,0.0326,0.6228
09-OCT-2024,500450,623.90,600.00,0.0391,0.0295,0.0296,0.5655
09-OCT-2024,500458,9.11,8.68,0.0484,0.0368,0.0369,0.7050
09-OCT-2024,500672,1040.85,1039.85,0.0010,0.0214,0.0213,0.4069
09-OCT-2024,501110,7.15,7.15,0.0000,0.0013,0.0013,0.0248
09-OCT-2024,501111,11.02,11.02,0.0000,0.0011,0.0011,0.0210
09-OCT-2024,501144,281.10,286.80,-0.0201,0.0160,0.0160,0.3057
