Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
24-JUN-2021,20MICRONS,63.40,62.05,0.0215,0.0354,0.0353,0.6744
24-JUN-2021,21STCENMGM,21.00,20.70,0.0144,0.0215,0.0215,0.4108
24-JUN-2021,3IINFOTECH,10.10,10.60,-0.0483,0.0389,0.0389,0.7432
24-JUN-2021,3MINDIA,25259.30,25493.25,-0.0092,0.0218,0.0217,0.4146
24-JUN-2021,3PLAND,14.05,13.90,0.0107,0.0570,0.0569,1.0871
24-JUN-2021,500009,37.35,39.30,-0.0509,0.0430,0.0430,0.8215
24-JUN-2021,500012,108.60,114.70,-0.0546,0.0348,0.0349,0.6668
24-JUN-2021,500014,3.83,3.90,-0.0181,0.0443,0.0442,0.8444
24-JUN-2021,500016,13.52,13.26,0.0194,0.0340,0.0340,0.6496
24-JUN-2021,500028,7.53,7.45,0.0107,0.0342,0.0341,0.6515
24-JUN-2021,500058,12.75,12.50,0.0198,0.0303,0.0303,0.5789
24-JUN-2021,500068,5536.65,5210.60,0.0607,0.0259,0.0262,0.5006
24-JUN-2021,500069,194.90,191.40,0.0181,0.0329,0.0329,0.6286
24-JUN-2021,500120,277.50,283.45,-0.0212,0.0370,0.0370,0.7069
24-JUN-2021,500123,3712.90,3699.90,0.0035,0.0318,0.0317,0.6056
24-JUN-2021,500142,1.74,1.71,0.0174,0.0246,0.0245,0.4681
24-JUN-2021,500143,25.95,27.05,-0.0415,0.0314,0.0315,0.6018
24-JUN-2021,500147,812.05,817.05,-0.0061,0.0323,0.0322,0.6152
24-JUN-2021,500153,79.85,81.00,-0.0143,0.0318,0.0318,0.6075
24-JUN-2021,500159,72.00,75.40,-0.0461,0.0380,0.0380,0.7260
24-JUN-2021,500166,277.15,285.85,-0.0309,0.0292,0.0292,0.5579
24-JUN-2021,500170,16.74,17.08,-0.0201,0.0412,0.0411,0.7852
24-JUN-2021,500192,2.21,2.21,0.0000,0.0332,0.0331,0.6324
24-JUN-2021,500202,11.40,12.00,-0.0513,0.0284,0.0286,0.5464
24-JUN-2021,500206,10.14,10.05,0.0089,0.0294,0.0294,0.5617
24-JUN-2021,500211,8.09,7.94,0.0187,0.0441,0.0440,0.8406
24-JUN-2021,500212,32.50,31.75,0.0233,0.0262,0.0262,0.5006
24-JUN-2021,500213,88.00,88.60,-0.0068,0.0366,0.0365,0.6973
24-JUN-2021,500214,2066.25,2071.35,-0.0025,0.0320,0.0319,0.6094
24-JUN-2021,500220,136.00,141.60,-0.0404,0.0398,0.0398,0.7604
24-JUN-2021,500223,2.31,2.35,-0.0172,0.0378,0.0377,0.7203
24-JUN-2021,500236,2.66,2.54,0.0462,0.0259,0.0260,0.4967
24-JUN-2021,500239,39.25,39.90,-0.0164,0.0365,0.0365,0.6973
24-JUN-2021,500240,52.50,50.00,0.0488,0.0319,0.0320,0.6114
24-JUN-2021,500246,35.75,34.75,0.0284,0.0320,0.0320,0.6114
24-JUN-2021,500248,3.40,3.40,0.0000,0.0714,0.0712,1.3603
24-JUN-2021,500264,142.10,118.45,0.1820,0.0355,0.0376,0.7183
24-JUN-2021,500267,135.65,135.15,0.0037,0.0357,0.0356,0.6801
24-JUN-2021,500274,3.81,4.00,-0.0487,0.0455,0.0455,0.8693
24-JUN-2021,500284,40.40,36.90,0.0906,0.0338,0.0343,0.6553
24-JUN-2021,500298,2461.55,2466.70,-0.0021,0.0326,0.0325,0.6209
24-JUN-2021,500306,36.30,37.60,-0.0352,0.0404,0.0404,0.7718
24-JUN-2021,500307,317.00,303.60,0.0432,0.0178,0.0181,0.3458
24-JUN-2021,500319,36.35,34.60,0.0493,0.0396,0.0397,0.7585
24-JUN-2021,500333,537.10,534.85,0.0042,0.0351,0.0350,0.6687
24-JUN-2021,500346,39.05,39.60,-0.0140,0.0448,0.0447,0.8540
