Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
02-JAN-2023,20MICRONS,92.85,91.05,0.0196,0.0349,0.0349,0.6668
02-JAN-2023,21STCENMGM,22.30,22.55,-0.0111,0.0171,0.0170,0.3248
02-JAN-2023,3IINFOLTD,41.05,40.75,0.0073,0.0261,0.0261,0.4986
02-JAN-2023,3MINDIA,21506.00,21943.45,-0.0201,0.0177,0.0177,0.3382
02-JAN-2023,3PLAND,17.60,16.80,0.0465,0.0365,0.0365,0.6973
02-JAN-2023,4THDIM,117.00,116.65,0.0030,0.0187,0.0187,0.3573
02-JAN-2023,500009,27.50,26.90,0.0221,0.0298,0.0297,0.5674
02-JAN-2023,500012,74.40,73.65,0.0101,0.0274,0.0274,0.5235
02-JAN-2023,500014,5.69,5.69,0.0000,0.0418,0.0417,0.7967
02-JAN-2023,500016,13.60,14.85,-0.0879,0.0345,0.0350,0.6687
02-JAN-2023,500028,9.63,9.37,0.0274,0.0301,0.0301,0.5751
02-JAN-2023,500030,0.44,0.44,0.0000,0.0000,0.0000,0.0000
02-JAN-2023,500058,10.97,10.45,0.0486,0.0282,0.0283,0.5407
02-JAN-2023,500068,8003.05,7940.05,0.0079,0.0210,0.0210,0.4012
02-JAN-2023,500069,217.60,223.10,-0.0250,0.0300,0.0300,0.5731
02-JAN-2023,500120,459.90,464.30,-0.0095,0.0324,0.0323,0.6171
02-JAN-2023,500123,4326.70,4348.20,-0.0050,0.0197,0.0197,0.3764
02-JAN-2023,500142,7.50,7.85,-0.0456,0.0423,0.0423,0.8081
02-JAN-2023,500143,80.05,80.30,-0.0031,0.0375,0.0374,0.7145
02-JAN-2023,500147,1327.50,1309.15,0.0139,0.0310,0.0310,0.5923
02-JAN-2023,500159,87.85,87.60,0.0028,0.0310,0.0309,0.5903
02-JAN-2023,500166,202.55,200.55,0.0099,0.0228,0.0228,0.4356
02-JAN-2023,500170,43.25,41.20,0.0486,0.0370,0.0370,0.7069
02-JAN-2023,500192,2.45,2.50,-0.0202,0.0313,0.0313,0.5980
02-JAN-2023,500202,8.19,8.19,0.0000,0.0294,0.0293,0.5598
02-JAN-2023,500206,23.20,23.25,-0.0022,0.0452,0.0451,0.8616
02-JAN-2023,500213,211.25,209.90,0.0064,0.0375,0.0374,0.7145
02-JAN-2023,500220,173.10,171.40,0.0099,0.0358,0.0358,0.6840
02-JAN-2023,500223,3.25,3.26,-0.0031,0.0351,0.0350,0.6687
02-JAN-2023,500236,2.30,2.29,0.0044,0.0354,0.0353,0.6744
02-JAN-2023,500239,32.70,32.45,0.0077,0.0324,0.0323,0.6171
02-JAN-2023,500240,114.00,116.35,-0.0204,0.0329,0.0328,0.6266
02-JAN-2023,500246,68.00,64.80,0.0482,0.0387,0.0387,0.7394
02-JAN-2023,500248,5.00,5.00,0.0000,0.0426,0.0424,0.8101
02-JAN-2023,500264,64.10,63.10,0.0157,0.0364,0.0363,0.6935
02-JAN-2023,500267,134.80,132.45,0.0176,0.0242,0.0242,0.4623
02-JAN-2023,500270,315.80,316.50,-0.0022,0.0342,0.0341,0.6515
02-JAN-2023,500277,10.00,10.01,-0.0010,0.0334,0.0333,0.6362
02-JAN-2023,500284,228.35,224.55,0.0168,0.0386,0.0386,0.7375
02-JAN-2023,500298,1424.30,1423.10,0.0008,0.0236,0.0235,0.4490
02-JAN-2023,500306,56.70,59.25,-0.0440,0.0327,0.0327,0.6247
02-JAN-2023,500307,338.90,310.90,0.0862,0.0185,0.0194,0.3706
02-JAN-2023,500319,61.65,60.35,0.0213,0.0377,0.0376,0.7183
02-JAN-2023,500346,30.35,30.50,-0.0049,0.0336,0.0335,0.6400
02-JAN-2023,500357,22.75,23.30,-0.0239,0.0339,0.0339,0.6477
02-JAN-2023,500358,4.15,4.15,0.0000,0.0312,0.0311,0.5942
02-JAN-2023,500360,51.50,53.50,-0.0381,0.0354,0.0354,0.6763
02-JAN-2023,500365,16.65,16.30,0.0212,0.0330,0.0329,0.6286
02-JAN-2023,500367,79.25,79.20,0.0006,0.0269,0.0268,0.5120
02-JAN-2023,500370,37.10,36.15,0.0259,0.0394,0.0393,0.7508
02-JAN-2023,500388,25.10,25.10,0.0000,0.0305,0.0304,0.5808
02-JAN-2023,500414,154.00,148.60,0.0357,0.0353,0.0353,0.6744
02-JAN-2023,500422,29.55,29.70,-0.0051,0.0428,0.0427,0.8158
02-JAN-2023,500426,3.37,3.35,0.0060,0.0345,0.0344,0.6572
02-JAN-2023,500449,32.60,33.35,-0.0227,0.0306,0.0306,0.5846
02-JAN-2023,500450,205.05,206.65,-0.0078,0.0246,0.0245,0.4681
02-JAN-2023,500458,10.69,10.71,-0.0019,0.0374,0.0373,0.7126
02-JAN-2023,501110,7.15,7.15,0.0000,0.0039,0.0038,0.0726
02-JAN-2023,501111,11.02,11.02,0.0000,0.0034,0.0034,0.0650
02-JAN-2023,501144,13.35,13.35,0.0000,0.0021,0.0021,0.0401
02-JAN-2023,501148,239.20,239.20,0.0000,0.0149,0.0148,0.2828
02-JAN-2023,501151,631.00,631.00,0.0000,0.0101,0.0101,0.1930
02-JAN-2023,501261,280.00,280.00,0.0000,0.0006,0.0006,0.0115
02-JAN-2023,501270,1.34,1.34,0.0000,0.0055,0.0054,0.1032
02-JAN-2023,501298,1875.00,1875.00,0.0000,0.0212,0.0212,0.4050
02-JAN-2023,501311,12.99,12.99,0.0000,0.0256,0.0255,0.4872
02-JAN-2023,501314,2.38,2.34,0.0169,0.1148,0.1145,2.1875
02-JAN-2023,501351,89.80,89.80,0.0000,0.0120,0.0119,0.2273
02-JAN-2023,501370,112.80,122.15,-0.0796,0.0401,0.0404,0.7718
02-JAN-2023,501386,5.08,5.08,0.0000,0.0089,0.0089,0.1700
02-JAN-2023,501391,276.20,251.25,0.0947,0.0430,0.0434,0.8292
02-JAN-2023,501421,264.00,256.00,0.0308,0.0316,0.0316,0.6037
02-JAN-2023,501430,749.75,744.95,0.0064,0.0332,0.0331,0.6324
02-JAN-2023,501477,225.00,225.00,0.0000,0.0299,0.0298,0.5693
02-JAN-2023,501622,28.25,26.95,0.0471,0.0330,0.0331,0.6324
02-JAN-2023,501630,19.20,19.20,0.0000,0.0020,0.0020,0.0382
02-JAN-2023,501700,49.45,49.70,-0.0050,0.0382,0.0381,0.7279
02-JAN-2023,501833,13.36,13.81,-0.0331,0.0349,0.0348,0.6649
02-JAN-2023,501848,51.20,49.15,0.0409,0.0342,0.0342,0.6534
02-JAN-2023,501945,1.68,1.66,0.0120,0.0000,0.0008,0.0153
02-JAN-2023,502015,12.35,11.73,0.0515,0.0303,0.0305,0.5827
02-JAN-2023,502175,58.25,59.30,-0.0179,0.0266,0.0266,0.5082
02-JAN-2023,502250,570.90,571.50,-0.0011,0.0282,0.0281,0.5368
02-JAN-2023,502271,7.81,8.22,-0.0512,0.0292,0.0294,0.5617
02-JAN-2023,502281,24.05,22.95,0.0468,0.0370,0.0370,0.7069
02-JAN-2023,502294,41.80,41.45,0.0084,0.0374,0.0373,0.7126
02-JAN-2023,502445,23.40,22.40,0.0437,0.0425,0.0425,0.8120
02-JAN-2023,502563,3.24,3.30,-0.0183,0.0300,0.0299,0.5712
02-JAN-2023,502587,65.70,67.25,-0.0233,0.0294,0.0294,0.5617
02-JAN-2023,502589,56.50,53.85,0.0480,0.0303,0.0304,0.5808
02-JAN-2023,502850,12.55,12.55,0.0000,0.0160,0.0160,0.3057
02-JAN-2023,502865,657.35,664.25,-0.0104,0.0321,0.0321,0.6133
02-JAN-2023,502873,108.90,105.85,0.0284,0.0341,0.0341,0.6515
02-JAN-2023,502893,43.40,45.50,-0.0473,0.0284,0.0286,0.5464
02-JAN-2023,502901,3710.00,3732.00,-0.0059,0.0258,0.0258,0.4929
02-JAN-2023,502933,282.35,275.90,0.0231,0.0305,0.0305,0.5827
02-JAN-2023,502958,4127.05,4085.00,0.0102,0.0260,0.0259,0.4948
02-JAN-2023,503092,23.00,23.05,-0.0022,0.0338,0.0338,0.6457
02-JAN-2023,503127,3979.95,4015.00,-0.0088,0.0296,0.0296,0.5655
02-JAN-2023,503229,84.90,86.45,-0.0181,0.0384,0.0384,0.7336
02-JAN-2023,503349,2790.00,2786.00,0.0014,0.0317,0.0316,0.6037
02-JAN-2023,503622,7.35,7.35,0.0000,0.0000,0.0000,0.0000
02-JAN-2023,503624,7.45,7.60,-0.0199,0.0387,0.0386,0.7375
02-JAN-2023,503635,13.23,13.23,0.0000,0.0035,0.0034,0.0650
02-JAN-2023,503639,9.10,9.10,0.0000,0.0469,0.0468,0.8941
02-JAN-2023,503641,38.80,38.15,0.0169,0.0383,0.0382,0.7298
02-JAN-2023,503657,12.72,12.36,0.0287,0.0432,0.0432,0.8253
02-JAN-2023,503659,48.20,48.20,0.0000,0.0209,0.0209,0.3993
02-JAN-2023,503663,4.27,4.27,0.0000,0.0387,0.0386,0.7375
02-JAN-2023,503669,14.23,14.22,0.0007,0.0356,0.0355,0.6782
02-JAN-2023,503675,0.96,0.95,0.0105,0.0346,0.0345,0.6591
02-JAN-2023,503681,3.06,3.06,0.0000,0.1017,0.1014,1.9372
02-JAN-2023,503685,15.05,15.05,0.0000,0.0268,0.0268,0.5120
02-JAN-2023,503689,3.20,3.20,0.0000,0.0000,0.0000,0.0000
02-JAN-2023,503696,55.00,55.00,0.0000,0.0000,0.0000,0.0000
02-JAN-2023,503772,82.05,78.25,0.0474,0.0499,0.0499,0.9533
02-JAN-2023,503776,37.80,39.45,-0.0427,0.0441,0.0441,0.8425
02-JAN-2023,503804,579.25,597.00,-0.0302,0.0253,0.0253,0.4834
02-JAN-2023,503816,31.35,29.90,0.0474,0.0391,0.0391,0.7470
02-JAN-2023,503837,5.21,5.22,-0.0019,0.0230,0.0230,0.4394
02-JAN-2023,503863,9.98,10.50,-0.0508,0.0311,0.0313,0.5980
02-JAN-2023,504000,68.00,67.30,0.0103,0.0280,0.0279,0.5330
02-JAN-2023,504028,63.30,69.45,-0.0927,0.0334,0.0340,0.6496
02-JAN-2023,504076,18.25,18.65,-0.0217,0.0361,0.0361,0.6897
02-JAN-2023,504080,242.80,231.25,0.0487,0.0290,0.0291,0.5560
02-JAN-2023,504084,8782.00,8938.15,-0.0176,0.0303,0.0303,0.5789
02-JAN-2023,504092,128.60,132.20,-0.0276,0.0404,0.0403,0.7699
02-JAN-2023,504093,255.10,254.60,0.0020,0.0245,0.0244,0.4662
02-JAN-2023,504132,675.80,652.20,0.0355,0.0348,0.0348,0.6649
02-JAN-2023,504176,328.35,320.90,0.0230,0.0429,0.0428,0.8177
02-JAN-2023,504180,28.75,28.90,-0.0052,0.0292,0.0291,0.5560
