Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
12-JUL-2023,20MICRONS,93.70,93.35,0.0037,0.0306,0.0305,0.5827
12-JUL-2023,21STCENMGM,20.30,20.70,-0.0195,0.0171,0.0171,0.3267
12-JUL-2023,360ONE,502.45,487.90,0.0294,0.0197,0.0198,0.3783
12-JUL-2023,3IINFOLTD,33.85,33.05,0.0239,0.0266,0.0266,0.5082
12-JUL-2023,3MINDIA,28449.35,27970.95,0.0170,0.0166,0.0166,0.3171
12-JUL-2023,3PLAND,18.55,19.70,-0.0601,0.0383,0.0384,0.7336
12-JUL-2023,4THDIM,15.65,15.35,0.0194,0.0181,0.0181,0.3458
12-JUL-2023,500009,29.71,29.95,-0.0080,0.0297,0.0296,0.5655
12-JUL-2023,500012,63.71,65.60,-0.0292,0.0267,0.0267,0.5101
12-JUL-2023,500014,4.81,4.84,-0.0062,0.0356,0.0355,0.6782
12-JUL-2023,500016,21.02,21.11,-0.0043,0.0371,0.0370,0.7069
12-JUL-2023,500028,10.17,10.07,0.0099,0.0282,0.0281,0.5368
12-JUL-2023,500058,9.06,9.40,-0.0368,0.0257,0.0258,0.4929
12-JUL-2023,500068,10189.20,10197.80,-0.0008,0.0180,0.0179,0.3420
12-JUL-2023,500069,270.00,273.00,-0.0110,0.0269,0.0268,0.5120
12-JUL-2023,500120,594.00,600.90,-0.0115,0.0310,0.0309,0.5903
12-JUL-2023,500123,6258.30,6220.35,0.0061,0.0195,0.0195,0.3725
12-JUL-2023,500142,4.88,4.87,0.0021,0.0494,0.0493,0.9419
12-JUL-2023,500143,60.00,58.14,0.0315,0.0355,0.0355,0.6782
12-JUL-2023,500147,2849.15,2872.80,-0.0083,0.0327,0.0326,0.6228
12-JUL-2023,500159,93.06,90.35,0.0296,0.0263,0.0263,0.5025
12-JUL-2023,500166,181.55,183.00,-0.0080,0.0202,0.0201,0.3840
12-JUL-2023,500170,43.69,37.91,0.1419,0.0381,0.0393,0.7508
12-JUL-2023,500192,2.02,1.93,0.0456,0.0317,0.0318,0.6075
12-JUL-2023,500202,5.57,5.58,-0.0018,0.0304,0.0304,0.5808
12-JUL-2023,500206,32.57,33.15,-0.0177,0.0463,0.0462,0.8826
12-JUL-2023,500213,306.00,306.10,-0.0003,0.0332,0.0331,0.6324
12-JUL-2023,500220,164.85,165.40,-0.0033,0.0345,0.0344,0.6572
12-JUL-2023,500223,2.03,2.05,-0.0098,0.0357,0.0356,0.6801
12-JUL-2023,500236,1.47,1.47,0.0000,0.0351,0.0350,0.6687
12-JUL-2023,500239,28.33,27.82,0.0182,0.0316,0.0315,0.6018
12-JUL-2023,500240,124.20,118.30,0.0487,0.0292,0.0294,0.5617
12-JUL-2023,500246,64.50,63.37,0.0177,0.0378,0.0377,0.7203
12-JUL-2023,500248,3.28,3.44,-0.0476,0.0386,0.0387,0.7394
12-JUL-2023,500264,68.59,65.27,0.0496,0.0314,0.0315,0.6018
12-JUL-2023,500267,162.45,161.70,0.0046,0.0246,0.0246,0.4700
12-JUL-2023,500270,165.15,168.95,-0.0227,0.0337,0.0337,0.6438
12-JUL-2023,500277,8.08,8.45,-0.0448,0.0363,0.0364,0.6954
12-JUL-2023,500284,151.05,151.90,-0.0056,0.0366,0.0366,0.6992
12-JUL-2023,500285,31.16,29.85,0.0430,0.0289,0.0290,0.5540
12-JUL-2023,500298,1517.70,1513.10,0.0030,0.0223,0.0222,0.4241
12-JUL-2023,500306,73.44,77.30,-0.0512,0.0368,0.0369,0.7050
12-JUL-2023,500307,379.95,380.60,-0.0017,0.0181,0.0181,0.3458
12-JUL-2023,500319,69.81,69.45,0.0052,0.0324,0.0323,0.6171
12-JUL-2023,500346,32.85,32.15,0.0215,0.0314,0.0313,0.5980
12-JUL-2023,500358,3.98,3.99,-0.0025,0.0380,0.0379,0.7241
12-JUL-2023,500360,55.41,52.58,0.0524,0.0344,0.0345,0.6591
12-JUL-2023,500365,28.00,28.27,-0.0096,0.0298,0.0297,0.5674
12-JUL-2023,500367,73.79,74.08,-0.0039,0.0244,0.0243,0.4643
12-JUL-2023,500370,35.00,35.50,-0.0142,0.0397,0.0396,0.7566
12-JUL-2023,500388,22.51,22.51,0.0000,0.0305,0.0305,0.5827
12-JUL-2023,500414,170.85,172.10,-0.0073,0.0320,0.0319,0.6094
12-JUL-2023,500422,21.39,20.87,0.0246,0.0394,0.0393,0.7508
12-JUL-2023,500426,1.68,1.74,-0.0351,0.0360,0.0360,0.6878
12-JUL-2023,500449,28.36,27.91,0.0160,0.0272,0.0272,0.5197
12-JUL-2023,500450,315.00,315.00,0.0000,0.0291,0.0290,0.5540
