Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.995*D*D + 0.005*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
04-JAN-2022,20MICRONS,60.65,62.10,-0.0236,0.0331,0.0331,0.6324
04-JAN-2022,21STCENMGM,47.40,46.70,0.0149,0.0203,0.0203,0.3878
04-JAN-2022,3IINFOLTD,92.60,93.40,-0.0086,0.0232,0.0232,0.4432
04-JAN-2022,3MINDIA,25607.85,25797.25,-0.0074,0.0187,0.0186,0.3554
04-JAN-2022,3PLAND,18.90,17.20,0.0943,0.0465,0.0468,0.8941
04-JAN-2022,500009,35.45,36.60,-0.0319,0.0368,0.0368,0.7031
04-JAN-2022,500012,120.55,123.20,-0.0217,0.0335,0.0335,0.6400
04-JAN-2022,500014,12.54,13.20,-0.0513,0.0458,0.0458,0.8750
04-JAN-2022,500016,9.33,9.62,-0.0306,0.0463,0.0462,0.8826
04-JAN-2022,500028,13.35,13.56,-0.0156,0.0333,0.0332,0.6343
04-JAN-2022,500058,11.57,11.02,0.0487,0.0320,0.0322,0.6152
04-JAN-2022,500068,5613.95,5678.40,-0.0114,0.0233,0.0233,0.4451
04-JAN-2022,500069,249.50,243.65,0.0237,0.0315,0.0314,0.5999
04-JAN-2022,500120,257.60,254.15,0.0135,0.0317,0.0316,0.6037
04-JAN-2022,500123,3735.40,3718.70,0.0045,0.0249,0.0249,0.4757
04-JAN-2022,500142,4.48,4.27,0.0480,0.0258,0.0259,0.4948
04-JAN-2022,500143,166.35,158.60,0.0477,0.0363,0.0364,0.6954
04-JAN-2022,500147,1320.90,1103.40,0.1799,0.0329,0.0352,0.6725
04-JAN-2022,500159,89.45,92.70,-0.0357,0.0361,0.0361,0.6897
04-JAN-2022,500166,237.05,228.65,0.0361,0.0266,0.0267,0.5101
04-JAN-2022,500170,42.30,44.20,-0.0439,0.0390,0.0390,0.7451
04-JAN-2022,500192,4.20,4.00,0.0488,0.0335,0.0336,0.6419
04-JAN-2022,500202,9.62,9.06,0.0600,0.0338,0.0340,0.6496
04-JAN-2022,500206,28.75,30.00,-0.0426,0.0376,0.0377,0.7203
04-JAN-2022,500211,9.44,9.93,-0.0506,0.0390,0.0391,0.7470
04-JAN-2022,500213,87.35,87.15,0.0023,0.0327,0.0326,0.6228
04-JAN-2022,500214,2103.50,2098.95,0.0022,0.0275,0.0274,0.5235
04-JAN-2022,500220,130.60,126.75,0.0299,0.0357,0.0356,0.6801
04-JAN-2022,500223,6.82,7.07,-0.0360,0.0399,0.0399,0.7623
04-JAN-2022,500236,5.09,5.31,-0.0423,0.0361,0.0361,0.6897
