Date,Symbol,Underlying Close Price (A),Underlying Previous Day Close Price (B),Underlying Log Returns (C) = LN(A/B),Previous Day Underlying Volatility (D),Current Day Underlying Daily Volatility (E) = Sqrt(0.94*D*D + 0.06*C*C),Underlying Annualised Volatility (F) = E*Sqrt(365)
18-MAY-2020,20MICRONS,25.15,26.10,-0.0371,0.0420,0.0417,0.7967
18-MAY-2020,21STCENMGM,10.67,10.46,0.0199,0.0215,0.0214,0.4088
18-MAY-2020,3IINFOTECH,1.60,1.68,-0.0488,0.0575,0.0570,1.0890
18-MAY-2020,3MINDIA,17050.00,17676.20,-0.0361,0.0263,0.0270,0.5158
18-MAY-2020,3PLAND,5.15,5.15,0.0000,0.0913,0.0885,1.6908
18-MAY-2020,500009,17.10,18.00,-0.0513,0.0353,0.0365,0.6973
18-MAY-2020,500012,19.75,20.75,-0.0494,0.0330,0.0342,0.6534
18-MAY-2020,500014,0.97,0.97,0.0000,0.0282,0.0273,0.5216
18-MAY-2020,500016,6.72,6.72,0.0000,0.0304,0.0295,0.5636
18-MAY-2020,500028,3.29,3.45,-0.0475,0.0340,0.0350,0.6687
18-MAY-2020,500058,0.35,0.35,0.0000,0.0235,0.0228,0.4356
18-MAY-2020,500068,3487.30,3465.40,0.0063,0.0338,0.0328,0.6266
18-MAY-2020,500069,52.25,55.00,-0.0513,0.0268,0.0289,0.5521
18-MAY-2020,500120,175.35,181.65,-0.0353,0.0413,0.0410,0.7833
18-MAY-2020,500123,2141.15,2192.85,-0.0239,0.0333,0.0328,0.6266
18-MAY-2020,500142,1.38,1.38,0.0000,0.0261,0.0253,0.4834
18-MAY-2020,500143,18.90,18.90,0.0000,0.0137,0.0133,0.2541
18-MAY-2020,500147,469.70,468.45,0.0027,0.0401,0.0389,0.7432
18-MAY-2020,500153,29.00,29.60,-0.0205,0.0391,0.0382,0.7298
18-MAY-2020,500159,35.90,36.45,-0.0152,0.0516,0.0502,0.9591
18-MAY-2020,500166,129.40,135.95,-0.0494,0.0393,0.0400,0.7642
18-MAY-2020,500168,642.65,671.60,-0.0441,0.0357,0.0363,0.6935
18-MAY-2020,500192,2.24,2.20,0.0180,0.0323,0.0316,0.6037
18-MAY-2020,500202,6.50,6.50,0.0000,0.0037,0.0036,0.0688
18-MAY-2020,500206,6.19,6.51,-0.0504,0.0211,0.0239,0.4566
18-MAY-2020,500211,7.32,7.84,-0.0686,0.0654,0.0656,1.2533
18-MAY-2020,500212,23.00,23.00,0.0000,0.0062,0.0060,0.1146
18-MAY-2020,500213,40.25,38.55,0.0432,0.0448,0.0447,0.8540
18-MAY-2020,500214,676.45,702.40,-0.0376,0.0336,0.0339,0.6477
18-MAY-2020,500220,22.00,20.60,0.0658,0.0562,0.0568,1.0852
18-MAY-2020,500223,1.52,1.45,0.0471,0.0536,0.0532,1.0164
18-MAY-2020,500236,0.23,0.23,0.0000,0.0273,0.0265,0.5063
18-MAY-2020,500239,16.80,17.45,-0.0380,0.0268,0.0276,0.5273
18-MAY-2020,500240,16.35,17.20,-0.0507,0.0384,0.0392,0.7489
18-MAY-2020,500246,17.15,17.15,0.0000,0.0327,0.0317,0.6056
18-MAY-2020,500248,4.50,4.50,0.0000,0.0245,0.0238,0.4547
18-MAY-2020,500264,68.75,70.30,-0.0223,0.0512,0.0499,0.9533
18-MAY-2020,500267,65.15,67.50,-0.0354,0.0359,0.0359,0.6859
18-MAY-2020,500274,8.68,8.68,0.0000,0.0065,0.0063,0.1204
